date,campaign_name,impressions,clicks,conversions,spend
2025-06-28,IG Campaign B,4694,897,118,1865.88
2024-10-16,IG Campaign C,5517,406,90,999.89
2025-05-16,IG Campaign C,7060,927,166,1312.14
2025-03-15,IG Campaign A,3293,224,51,259.07
2025-03-21,IG Campaign C,12598,2341,604,1051.56
2025-07-27,IG Campaign D,3751,435,71,524.69
2025-06-03,IG Campaign C,17717,2467,465,1013.97
2024-10-20,IG Campaign C,17413,2680,725,852.17
2024-10-22,IG Campaign C,3218,532,67,1385.34
2024-11-17,IG Campaign D,1267,97,12,262.63
2025-06-12,IG Campaign A,13492,1079,112,379.54
2025-03-03,IG Campaign A,12833,1651,220,1669.6
2024-08-07,IG Campaign D,11629,818,95,702.73
2025-07-03,IG Campaign A,13085,741,107,1089.23
2024-08-26,IG Campaign A,12762,455,25,807.02
2025-07-14,IG Campaign A,18279,1925,197,756.71
2025-07-05,IG Campaign A,19866,2315,428,1946.73
2025-01-05,IG Campaign B,6253,827,145,375.41
2024-08-02,IG Campaign B,4081,575,102,1077.26
2025-01-15,IG Campaign C,14682,1472,290,332.38
2024-12-11,IG Campaign C,12072,1817,100,956.59
2024-11-02,IG Campaign A,17780,879,117,1893.35
2024-08-25,IG Campaign D,8979,576,71,1115.19
2024-09-29,IG Campaign A,19941,3322,867,1444.3
2025-03-02,IG Campaign D,14140,313,26,182.3
2025-05-14,IG Campaign B,9280,1533,420,738.37
2024-09-30,IG Campaign A,2351,210,19,1394.47
2024-10-18,IG Campaign A,3005,41,11,1236.01
2024-12-06,IG Campaign A,17395,3421,883,789.06
2024-08-21,IG Campaign B,12655,971,281,1788.47
2025-07-15,IG Campaign B,11051,650,158,321.53
2024-12-21,IG Campaign D,2751,476,31,567.57
2024-08-05,IG Campaign C,7855,1036,246,1059.96
2024-12-04,IG Campaign B,12792,2119,284,1824.06
2025-01-19,IG Campaign A,11540,2284,366,1507.82
2025-01-21,IG Campaign D,9700,470,82,247.1
2024-08-20,IG Campaign C,11091,1204,97,1556.84
2024-09-15,IG Campaign C,18154,1942,270,1342.93
2025-07-11,IG Campaign A,13235,1767,522,1063.28
2025-05-29,IG Campaign C,2049,157,36,1696.2
2025-03-20,IG Campaign C,17911,3549,854,368.94
2024-09-28,IG Campaign A,19996,1011,125,1248.7
2025-07-27,IG Campaign B,6703,1177,107,1045.06
2025-05-02,IG Campaign B,3705,692,123,747.26
2024-09-25,IG Campaign C,19870,1014,294,1245.58
2025-01-05,IG Campaign D,17418,3281,594,1180.37
2024-08-16,IG Campaign C,18843,3613,962,425.12
2024-09-12,IG Campaign D,11257,1791,469,181.14
2025-03-07,IG Campaign D,4041,635,140,870.89
2024-12-30,IG Campaign B,12720,2002,131,1730.91
2025-04-30,IG Campaign D,8810,588,162,111.39
2025-04-11,IG Campaign C,1845,342,38,1661.8
2025-02-05,IG Campaign C,4594,609,53,1073.69
2025-03-04,IG Campaign A,11188,273,48,1211.76
2025-01-01,IG Campaign C,19748,2973,202,1146.89
2025-06-04,IG Campaign A,10798,1941,422,382.87
2025-01-18,IG Campaign A,2019,351,81,264.06
2025-02-14,IG Campaign D,5946,531,159,749.69
2025-03-01,IG Campaign B,3075,299,84,900.48
2025-01-17,IG Campaign C,6363,717,42,259.7
2024-09-28,IG Campaign D,18969,3230,330,912.8
2025-05-02,IG Campaign A,18053,2819,619,1273.8
2024-12-23,IG Campaign B,15994,2754,530,1972.65
2024-08-18,IG Campaign C,2380,369,92,369.52
2025-03-26,IG Campaign B,8088,129,37,1756.56
2025-05-10,IG Campaign A,8466,1689,182,330.73
2025-06-06,IG Campaign C,14281,678,124,786.92
2024-10-03,IG Campaign C,19873,3257,590,1634.18
2025-02-27,IG Campaign D,15488,962,275,938.41
2025-04-25,IG Campaign A,13249,2302,628,838.59
2025-01-18,IG Campaign C,13079,256,72,335.57
2025-07-21,IG Campaign D,18397,2851,306,788.4
2025-02-06,IG Campaign B,19527,2370,475,1597.01
2025-05-27,IG Campaign D,12430,769,104,125.39
2024-11-03,IG Campaign C,6932,541,98,290.34
2024-10-23,IG Campaign D,17552,881,106,987.74
2025-02-25,IG Campaign C,9037,154,10,1757.57
2024-10-05,IG Campaign C,15574,733,162,664.68
2025-07-10,IG Campaign A,7834,609,98,1532.43
2025-05-22,IG Campaign D,2210,222,47,661.48
2025-02-01,IG Campaign A,12624,529,122,394.37
2024-10-09,IG Campaign D,4014,135,29,487.29
2025-01-31,IG Campaign D,6959,866,44,496.06
2025-03-22,IG Campaign C,4330,246,46,490.65
2024-11-11,IG Campaign A,1544,211,40,1294.53
2025-03-12,IG Campaign B,19148,1644,170,1997.66
2024-11-16,IG Campaign A,4018,163,35,1000.21
2025-05-14,IG Campaign A,2692,400,37,1363.97
2024-10-21,IG Campaign B,3426,144,10,315.95
2025-01-01,IG Campaign C,17463,3466,758,1446.09
2025-04-17,IG Campaign D,4872,871,101,1248.64
2025-01-14,IG Campaign C,14470,1589,162,221.61
2025-01-17,IG Campaign D,11708,2288,117,1411.31
2024-10-31,IG Campaign B,3399,288,65,762.89
2024-10-19,IG Campaign A,6139,69,11,1563.24
2024-12-03,IG Campaign B,19509,771,47,362.86
2024-10-02,IG Campaign D,6355,450,52,1496.63
2025-02-09,IG Campaign B,4378,334,28,1951.21
2025-04-14,IG Campaign D,13376,1746,94,1341.72
2025-03-04,IG Campaign C,13759,1254,254,1879.88
2025-02-16,IG Campaign A,15586,830,180,605.77
2025-07-28,IG Campaign B,9049,712,167,656.53
2024-12-14,IG Campaign A,14267,318,25,1201.14
2024-12-22,IG Campaign A,19067,1730,198,1596.65
2025-04-06,IG Campaign D,3723,351,29,1258.49
2024-08-27,IG Campaign D,16601,2094,195,1080.36
2025-06-08,IG Campaign B,8488,819,102,611.85
2025-03-13,IG Campaign D,15407,2730,348,561.14
2025-05-27,IG Campaign B,15271,1932,500,1422.54
2024-11-13,IG Campaign C,4674,866,118,705.58
2024-11-13,IG Campaign A,13862,878,234,552.85
2024-10-01,IG Campaign B,15293,2333,593,1982.97
2025-03-17,IG Campaign C,16274,1270,259,1404.61
2025-03-17,IG Campaign D,10847,526,93,420.53
2025-01-03,IG Campaign B,17381,1717,259,1333.01
2024-11-09,IG Campaign D,8574,736,156,208.84
2024-09-04,IG Campaign B,17218,811,48,165.9
2024-10-16,IG Campaign B,18485,1847,106,1818.62
2024-10-03,IG Campaign D,6042,102,12,1415.31
2025-05-14,IG Campaign C,11311,848,199,1976.57
2025-01-06,IG Campaign B,8416,140,37,1202.55
2025-04-04,IG Campaign C,4839,187,48,674.85
2025-02-14,IG Campaign C,7070,401,70,228.77
2024-11-24,IG Campaign C,2968,185,25,572.81
2025-03-29,IG Campaign A,8943,1209,164,171.08
2024-11-12,IG Campaign B,18842,634,61,156.26
2025-03-27,IG Campaign B,16437,718,139,513.67
2025-06-17,IG Campaign B,3373,447,69,743.41
2025-01-18,IG Campaign C,10062,874,63,445.4
2024-12-13,IG Campaign C,3065,224,53,1939.55
2024-08-02,IG Campaign D,9344,916,124,1264.01
2024-12-20,IG Campaign B,8084,785,150,1401.18
2025-02-08,IG Campaign B,4592,80,4,1251.65
2025-01-15,IG Campaign A,6499,1237,116,1617.29
2024-12-08,IG Campaign C,1905,181,38,1624.44
2025-06-29,IG Campaign C,11933,1616,382,1254.29
2024-11-10,IG Campaign C,4034,566,39,381.05
2024-12-16,IG Campaign C,17348,1560,113,1738.54
2025-07-25,IG Campaign C,19059,2076,400,1872.24
2024-08-31,IG Campaign C,17782,1328,373,529.16
2025-01-08,IG Campaign A,7440,303,24,631.62
2024-11-23,IG Campaign B,5631,454,64,846.05
2025-07-11,IG Campaign B,16106,2300,175,754.28
2025-04-26,IG Campaign C,14444,2823,784,571.72
2025-06-28,IG Campaign B,2408,185,52,1833.93
2025-01-08,IG Campaign C,13254,767,113,968.89
2025-02-07,IG Campaign B,11658,202,13,991.96
2025-02-03,IG Campaign C,9912,1121,64,229.73
2025-07-03,IG Campaign C,4591,318,22,1583.6
2024-08-08,IG Campaign B,10036,537,88,1473.62
2024-09-22,IG Campaign B,16970,1170,63,1289.16
2024-08-16,IG Campaign C,3844,511,29,1728.77
2024-08-29,IG Campaign C,15484,2958,660,400.28
2025-02-01,IG Campaign D,8413,385,64,1710.96
2025-06-09,IG Campaign B,4840,609,39,1671.35
2025-01-30,IG Campaign A,11257,1384,124,1006.6
2025-07-18,IG Campaign C,17305,988,237,736.7
2025-06-03,IG Campaign A,1631,316,18,217.78
2025-07-19,IG Campaign D,11735,553,53,943.22
2024-10-20,IG Campaign A,8252,96,8,1465.89
2024-09-11,IG Campaign A,5100,590,44,1418.33
2025-03-02,IG Campaign A,1601,227,14,106.75
2025-01-27,IG Campaign C,6770,798,75,1438.71
2025-07-09,IG Campaign C,16755,3079,744,1693.55
2024-10-03,IG Campaign C,15469,1688,99,181.25
2024-09-05,IG Campaign C,8241,1013,160,758.97
2025-02-01,IG Campaign D,15443,2020,550,1234.94
2025-04-06,IG Campaign D,13153,1096,60,1742.68
2025-01-13,IG Campaign A,2786,421,123,1041.45
2025-01-25,IG Campaign A,9603,450,81,1616.55
2024-08-19,IG Campaign A,18285,753,180,1412.05
2024-10-17,IG Campaign B,2216,365,106,299.22
2024-08-31,IG Campaign D,10957,1511,364,1757.62
2025-01-25,IG Campaign B,5017,774,222,306.96
2025-05-29,IG Campaign A,13365,2206,159,1022.29
2025-01-06,IG Campaign B,6882,1007,294,206.71
2025-07-04,IG Campaign C,4513,477,24,1243.84
2025-04-02,IG Campaign C,2800,369,63,307.62
2024-08-02,IG Campaign B,18062,204,38,1632.44
2024-11-17,IG Campaign A,3350,496,51,315.77
2025-07-12,IG Campaign C,7175,605,91,1388.34
2024-09-16,IG Campaign B,4535,198,16,674.25
2025-03-23,IG Campaign A,7506,1055,217,1040.54
2024-10-24,IG Campaign C,14629,313,69,1627.84
2025-02-05,IG Campaign C,7651,412,22,1050.84
2024-08-13,IG Campaign D,3284,249,48,937.81
2025-07-18,IG Campaign B,18462,1089,144,875.02
2025-02-21,IG Campaign B,12609,817,203,836.59
2024-09-13,IG Campaign B,8717,1537,163,982.25
2025-07-16,IG Campaign C,19211,3544,1046,1622.15
2025-05-02,IG Campaign D,2370,171,44,1925.1
2025-06-13,IG Campaign B,6324,568,161,1516.58
2025-05-24,IG Campaign D,11907,146,32,369.65
2025-03-18,IG Campaign B,12548,2152,229,546.61
2025-05-11,IG Campaign D,3765,741,47,1011.3
2025-04-27,IG Campaign D,13669,552,134,420.7
2025-01-26,IG Campaign C,5022,294,18,333.57
2025-06-23,IG Campaign D,17397,1972,270,1511.18
2025-04-14,IG Campaign D,15062,1382,366,775.08
2024-10-24,IG Campaign B,2783,268,72,1187.28
2024-10-10,IG Campaign A,19635,1311,284,626.04
2024-12-14,IG Campaign B,4332,441,126,218.21
2025-03-03,IG Campaign A,5492,316,55,180.84
2024-09-27,IG Campaign C,4532,333,84,1053.02
2025-03-09,IG Campaign B,11521,2253,581,1487.32
2024-09-18,IG Campaign D,9633,533,49,962.02
2024-11-07,IG Campaign C,18094,1618,126,1706.58
2025-02-27,IG Campaign B,8554,1395,106,1126.02
2024-12-20,IG Campaign A,18604,3318,475,1126.37
2024-10-28,IG Campaign D,10001,867,140,644.64
2025-04-28,IG Campaign A,1537,186,15,808.17
2025-03-16,IG Campaign C,19273,1492,194,1702.07
2025-02-07,IG Campaign C,10755,1495,418,1343.94
2025-06-02,IG Campaign A,14775,2267,562,625.55
2024-10-12,IG Campaign B,10427,1192,137,1251.73
2024-11-04,IG Campaign D,6687,491,93,1391.48
2024-11-15,IG Campaign D,10405,636,140,1747.83
2024-12-07,IG Campaign A,18758,1604,132,121.68
2024-08-08,IG Campaign B,1942,370,91,1736.68
2025-02-18,IG Campaign D,10977,972,266,872.93
2024-10-03,IG Campaign B,8782,1548,460,234.89
2025-05-30,IG Campaign A,12022,1351,135,1799.27
2025-05-15,IG Campaign B,10559,1981,526,1914.81
2024-08-09,IG Campaign B,8052,1605,88,416.38
2025-03-22,IG Campaign C,8171,1236,88,656.1
2025-02-16,IG Campaign D,7789,814,68,1090.92
2025-06-05,IG Campaign B,8379,130,20,883.84
2024-10-18,IG Campaign C,10354,449,124,1124.97
2024-09-16,IG Campaign C,15170,1602,394,352.27
2024-11-14,IG Campaign A,5969,460,28,710.74
2025-03-14,IG Campaign A,15303,2800,801,1420.64
2025-02-17,IG Campaign A,17278,2374,415,493.96
2025-07-26,IG Campaign A,16805,583,109,1840.45
2025-03-27,IG Campaign C,1485,88,7,1294.03
2024-11-15,IG Campaign C,10682,2124,338,456.28
2024-08-10,IG Campaign C,11981,448,78,1610.09
2025-02-05,IG Campaign D,18889,1021,96,401.97
2025-03-11,IG Campaign C,13143,2413,509,740.59
2024-08-08,IG Campaign B,16350,261,76,1734.92
2025-01-17,IG Campaign B,2182,304,49,1635.77
2024-12-15,IG Campaign C,3530,472,100,1159.5
2025-07-19,IG Campaign B,12171,1923,153,1756.57
2025-04-14,IG Campaign D,10118,1928,485,1827.34
2024-09-12,IG Campaign D,16452,943,194,898.47
2025-04-15,IG Campaign A,4515,354,76,1763.81
2024-09-16,IG Campaign B,11619,756,68,865.71
2025-07-06,IG Campaign A,10547,307,71,108.4
2024-08-18,IG Campaign C,4841,659,159,1774.87
2025-03-18,IG Campaign A,17215,451,110,1535.75
2024-10-04,IG Campaign A,3355,233,33,272.08
2025-03-21,IG Campaign C,12045,2209,478,1202.99
2025-04-29,IG Campaign D,17290,1952,266,1438.86
2025-01-26,IG Campaign A,9404,1698,486,101.94
2025-07-20,IG Campaign D,2637,340,43,1347.24
2024-09-17,IG Campaign A,14612,1876,308,1423.83
2025-05-17,IG Campaign D,19362,3180,912,294.77
2025-05-21,IG Campaign D,5952,368,70,1890.51
2024-10-08,IG Campaign A,14988,389,67,1799.26
2025-02-02,IG Campaign C,11806,2020,502,1822.22
2025-08-01,IG Campaign C,2374,247,33,1115.11
2025-03-09,IG Campaign A,8967,501,147,1245.95
2025-03-29,IG Campaign B,11400,1215,272,1247.07
2024-11-25,IG Campaign B,7286,1005,92,932.56
2025-02-21,IG Campaign B,15852,1903,526,943.15
2025-07-29,IG Campaign A,9430,181,30,931.39
2025-07-31,IG Campaign A,8874,1084,121,511.01
2024-09-04,IG Campaign A,16474,2249,484,1726.86
2025-07-30,IG Campaign B,19882,3941,1025,1441.63
2025-07-19,IG Campaign C,8162,1183,256,452.38
2025-05-12,IG Campaign D,3837,711,134,841.49
2024-09-04,IG Campaign D,16196,443,98,580.65
2025-04-24,IG Campaign A,14461,1233,346,829.6
2025-06-10,IG Campaign D,4273,681,97,1877.75
2024-10-24,IG Campaign A,3730,680,152,1437.58
2025-01-12,IG Campaign D,7532,866,108,403.25
2024-08-08,IG Campaign B,12304,964,199,545.69
2024-12-12,IG Campaign A,5666,1131,261,605.07
2025-07-19,IG Campaign B,10054,1013,166,1473.03
2024-10-02,IG Campaign B,14200,464,81,1950.5
2024-08-17,IG Campaign B,12145,976,172,102.38
2025-05-03,IG Campaign C,6645,1140,224,908.53
2025-05-23,IG Campaign C,6214,924,63,1236.04
2025-03-10,IG Campaign D,4311,386,93,1619.64
2024-08-21,IG Campaign D,1327,40,4,1199.2
2025-04-20,IG Campaign B,6496,910,257,561.75
2025-07-16,IG Campaign B,8694,163,36,1622.12
2024-08-23,IG Campaign C,10919,1231,231,1439.68
2024-12-05,IG Campaign A,9992,705,48,1429.14
2024-12-21,IG Campaign D,10486,2042,472,751.8
2024-08-17,IG Campaign B,6899,719,211,562.96
2025-07-27,IG Campaign D,4066,570,86,1569.49
2024-09-28,IG Campaign C,19041,2619,536,327.46
2025-03-10,IG Campaign B,9610,1177,227,1236.92
2025-07-28,IG Campaign B,2118,196,14,1074.46
2024-11-26,IG Campaign A,19528,1121,335,437.43
2025-07-15,IG Campaign D,9585,977,230,102.65
2024-08-17,IG Campaign A,9557,579,55,202.59
2025-06-14,IG Campaign C,18859,3092,831,1956.36
2024-10-28,IG Campaign A,13986,2720,698,488.81
2024-09-29,IG Campaign D,11696,504,31,512.58
2025-07-18,IG Campaign C,19292,1181,191,1995.39
2025-04-03,IG Campaign C,14561,2345,632,732.41
2025-04-16,IG Campaign A,2996,120,35,452.88
2025-02-19,IG Campaign D,12918,2541,392,1078.21
2025-02-13,IG Campaign C,2685,52,2,1794.26
2024-09-19,IG Campaign C,18660,2831,755,993.22
2025-07-23,IG Campaign C,9918,869,119,1261.51
2024-09-10,IG Campaign D,7850,1508,123,1810.75
2025-04-02,IG Campaign C,18072,2730,637,1039.3
2024-09-27,IG Campaign C,16048,377,106,1381.26
2024-09-27,IG Campaign D,10818,1166,219,470.3
2025-01-03,IG Campaign A,16002,388,74,1321.47
2024-11-18,IG Campaign D,6276,1106,171,648.59
2024-11-21,IG Campaign A,9513,1520,425,224.62
2025-07-18,IG Campaign B,4030,760,170,523.96
2025-07-07,IG Campaign C,10045,715,128,1300.39
2025-01-29,IG Campaign D,8956,175,8,1704.65
2025-05-29,IG Campaign A,19182,559,29,1620.5
2025-03-30,IG Campaign A,19461,2166,527,657.3
2024-12-07,IG Campaign D,11583,287,54,1925.54
2024-10-27,IG Campaign D,14086,2627,610,544.37
2025-02-08,IG Campaign B,13155,1046,84,276.17
2025-05-12,IG Campaign A,12610,654,100,906.46
2025-02-16,IG Campaign B,3736,534,69,402.45
2025-01-07,IG Campaign A,11426,1627,408,269.41
2025-03-04,IG Campaign A,5179,105,26,1366.93
2025-02-27,IG Campaign A,18971,2935,510,667.91
2025-07-09,IG Campaign B,13308,808,173,346.24
2024-10-05,IG Campaign A,8825,595,122,1616.49
2025-05-08,IG Campaign C,6271,822,77,1152.3
2025-04-12,IG Campaign A,6929,808,67,645.18
2024-08-08,IG Campaign D,15353,520,68,1356.02
2024-10-02,IG Campaign D,17497,2362,439,128.54
2024-08-05,IG Campaign C,18506,778,203,1550.53
2024-11-21,IG Campaign C,13044,1678,151,807.0
2024-12-07,IG Campaign C,15478,1166,232,1462.85
2025-03-09,IG Campaign C,2612,330,70,296.19
2024-08-25,IG Campaign D,8770,938,135,597.3
2024-12-19,IG Campaign A,14922,2379,496,1858.88
2024-09-17,IG Campaign D,17476,2000,412,434.76
2025-01-03,IG Campaign A,7026,194,51,365.5
2025-04-13,IG Campaign D,12447,595,163,730.02
2024-10-12,IG Campaign A,15750,2086,362,1950.9
2024-09-16,IG Campaign C,14503,838,162,1236.44
2025-07-01,IG Campaign B,17068,3344,246,1598.89
2024-12-21,IG Campaign C,11987,837,117,1610.07
2024-08-16,IG Campaign C,7962,275,65,519.97
2024-12-19,IG Campaign A,12795,2183,545,1067.76
2024-12-20,IG Campaign D,7208,1059,247,187.66
2025-07-16,IG Campaign A,4475,156,9,1010.79
2025-04-07,IG Campaign A,19961,222,47,1085.21
2024-12-18,IG Campaign A,15784,471,106,512.36
2025-06-12,IG Campaign B,18499,1535,339,633.48
2024-08-17,IG Campaign A,11802,1426,162,1138.33
2024-09-20,IG Campaign A,18218,3072,446,129.49
2025-02-20,IG Campaign D,10901,1238,345,457.04
2025-06-19,IG Campaign B,7430,615,60,962.57
2025-01-17,IG Campaign B,17128,579,40,590.26
2025-05-14,IG Campaign D,9126,1574,259,579.48
2025-05-24,IG Campaign C,3901,598,122,644.36
2025-07-29,IG Campaign B,15246,2334,374,1890.84
2025-03-09,IG Campaign C,18864,2648,157,1045.97
2024-08-18,IG Campaign D,19352,2954,462,1819.04
2025-04-06,IG Campaign D,16341,2678,721,1154.69
2025-01-30,IG Campaign C,9724,875,158,199.96
2024-11-20,IG Campaign A,8192,511,66,320.21
2024-11-16,IG Campaign C,6927,1345,358,758.09
2024-09-03,IG Campaign D,15845,1019,278,1686.75
2025-03-24,IG Campaign C,16595,1149,130,498.14
2024-08-14,IG Campaign A,14669,2903,474,575.49
2024-08-02,IG Campaign A,7545,559,72,1566.67
2024-12-22,IG Campaign B,9299,1380,378,1039.95
2025-02-24,IG Campaign D,18115,1675,135,129.05
2024-10-04,IG Campaign A,1060,120,10,202.53
2025-01-30,IG Campaign B,2003,77,14,731.84
2024-11-10,IG Campaign C,8518,1129,313,1384.49
2024-12-10,IG Campaign B,12027,1728,142,1652.03
2024-10-16,IG Campaign C,5258,289,79,369.37
2024-08-01,IG Campaign C,15423,1859,369,988.97
2025-02-28,IG Campaign B,14404,2084,356,1721.27
2024-08-08,IG Campaign B,2721,478,36,1166.16
2024-09-11,IG Campaign B,16489,3032,783,839.4
2024-10-23,IG Campaign B,13097,900,210,319.49
2025-03-26,IG Campaign B,2163,278,55,1225.98
2025-06-12,IG Campaign C,7111,273,67,559.39
2025-03-03,IG Campaign C,13238,483,46,976.3
2025-01-16,IG Campaign A,14162,2703,744,165.23
2024-12-06,IG Campaign A,12698,1999,349,718.31
2025-01-03,IG Campaign C,5087,154,32,1376.56
2025-05-16,IG Campaign C,15576,3043,513,805.92
2024-12-21,IG Campaign D,9752,1552,174,914.96
2024-12-16,IG Campaign C,7734,906,176,1508.5
2024-08-10,IG Campaign A,4943,757,180,498.41
2025-04-21,IG Campaign A,15955,2918,193,171.69
2024-10-11,IG Campaign A,17080,682,66,157.52
2025-07-26,IG Campaign C,3695,150,10,996.28
2024-09-28,IG Campaign A,16436,1739,169,1943.64
2024-10-02,IG Campaign D,2473,379,110,259.07
2025-04-16,IG Campaign B,16812,1399,101,290.27
2025-01-29,IG Campaign D,16925,1171,203,1527.97
2025-07-17,IG Campaign B,5723,962,233,945.9
2024-11-10,IG Campaign A,11084,133,34,639.57
2024-12-31,IG Campaign D,12722,1121,246,841.2
2025-03-31,IG Campaign D,10966,1919,184,154.02
2025-01-29,IG Campaign D,5832,527,131,470.37
2024-12-11,IG Campaign A,14117,307,52,1592.27
2024-11-01,IG Campaign D,19748,2110,332,260.89
2025-07-27,IG Campaign A,17724,2102,427,1971.03
2024-09-20,IG Campaign C,19830,2860,270,1148.29
2025-02-26,IG Campaign C,5760,679,195,451.12
2024-08-27,IG Campaign A,19748,3107,679,380.94
2024-10-11,IG Campaign A,6910,103,14,1960.69
2025-07-10,IG Campaign C,8688,1624,271,1498.8
2025-05-29,IG Campaign A,7448,658,98,827.32
2025-07-10,IG Campaign D,18342,3451,888,940.14
2025-04-11,IG Campaign B,7012,1364,229,273.56
2024-11-28,IG Campaign A,5769,263,20,641.57
2024-11-04,IG Campaign C,6693,416,89,1683.83
2025-05-11,IG Campaign A,16012,503,126,571.67
2024-09-14,IG Campaign C,19298,2190,388,861.38
2025-06-06,IG Campaign B,17320,2944,382,1111.08
2024-10-01,IG Campaign C,12006,1466,168,1872.18
2025-04-06,IG Campaign C,16362,1795,109,1344.1
2025-03-25,IG Campaign B,8170,117,34,547.51
2024-08-10,IG Campaign D,18122,1726,346,1960.23
2024-08-19,IG Campaign C,14011,497,33,1181.77
2024-09-11,IG Campaign D,5362,876,136,817.67
2025-02-17,IG Campaign C,18750,1718,148,125.61
2025-01-23,IG Campaign B,13335,2431,183,345.98
2025-03-06,IG Campaign B,19558,3290,429,268.23
2024-09-14,IG Campaign C,10766,886,136,1221.67
2025-01-09,IG Campaign D,9994,581,144,947.61
2025-01-07,IG Campaign C,3741,611,105,131.18
2025-06-28,IG Campaign A,12073,1458,392,1621.23
2024-09-02,IG Campaign A,6847,496,59,1068.6
2024-08-26,IG Campaign D,7694,1449,372,1120.67
2025-07-21,IG Campaign D,5440,1057,228,658.62
2025-04-23,IG Campaign A,2743,120,35,714.69
2025-04-17,IG Campaign B,7068,669,98,1300.06
2024-09-25,IG Campaign D,12588,1153,59,486.57
2024-09-27,IG Campaign A,16139,2089,400,1667.74
2025-07-19,IG Campaign A,6430,870,183,1352.49
2024-10-16,IG Campaign B,10202,930,272,163.87
2024-12-10,IG Campaign D,7449,432,74,1118.52
2024-09-25,IG Campaign C,8370,452,113,201.52
2025-05-28,IG Campaign D,1993,292,81,447.36
2024-09-08,IG Campaign D,1523,202,45,707.73
2025-04-16,IG Campaign D,3994,507,78,448.35
2025-07-30,IG Campaign B,12703,1033,149,1036.55
2024-08-20,IG Campaign A,15445,2295,359,327.77
2024-10-05,IG Campaign C,14177,772,90,1625.36
2025-01-02,IG Campaign C,7644,497,91,1994.95
2024-12-28,IG Campaign C,15483,2621,132,551.29
2024-11-01,IG Campaign C,12557,1673,131,344.53
2024-08-20,IG Campaign B,4432,602,47,856.63
2024-08-21,IG Campaign C,6113,835,134,285.74
2024-10-27,IG Campaign B,9559,1363,203,826.07
2024-09-26,IG Campaign B,17182,2137,186,107.74
2024-10-16,IG Campaign A,17360,706,115,486.43
2025-01-11,IG Campaign C,8096,155,8,1171.94
2025-06-28,IG Campaign B,13048,2141,545,921.29
2024-12-29,IG Campaign C,8428,1270,106,1733.24
2025-05-25,IG Campaign C,17991,2829,776,1516.72
2025-06-12,IG Campaign B,3428,674,124,1324.45
2024-10-04,IG Campaign C,12915,147,23,1176.16
2025-07-25,IG Campaign C,17618,2266,595,204.32
2024-11-27,IG Campaign B,16302,3013,555,1734.88
2025-05-29,IG Campaign D,3454,671,138,133.86
2025-02-27,IG Campaign C,11642,1223,266,1320.05
2024-11-01,IG Campaign D,3823,84,22,264.85
2025-01-18,IG Campaign D,15574,452,108,1427.31
2024-12-08,IG Campaign A,16134,1996,547,1867.33
2025-02-20,IG Campaign A,12382,1277,206,1557.83
2025-02-02,IG Campaign A,8950,473,42,1491.32
2025-02-03,IG Campaign B,5853,525,60,1966.35
2025-08-01,IG Campaign A,11818,1103,105,417.7
2024-09-20,IG Campaign A,14603,2827,423,499.69
2025-02-22,IG Campaign B,7563,762,51,679.49
2024-11-24,IG Campaign B,14501,1097,248,871.03
2025-07-04,IG Campaign D,15706,1645,173,905.7
2024-10-28,IG Campaign B,13038,999,182,1418.07
2024-12-25,IG Campaign C,6603,83,13,628.85
2024-10-12,IG Campaign B,14457,905,168,248.58
2025-05-17,IG Campaign D,3771,488,41,1523.24
2025-05-22,IG Campaign C,15367,1653,108,1140.59
2025-07-19,IG Campaign A,15347,1180,141,447.58
2025-06-15,IG Campaign A,19360,2413,529,1035.41
2025-06-14,IG Campaign D,18679,2767,829,826.76
2025-03-06,IG Campaign D,19454,1974,561,1640.95
2025-02-10,IG Campaign D,8480,802,236,509.2
2024-09-17,IG Campaign C,18586,1924,500,281.21
2024-08-25,IG Campaign A,10389,1361,262,1196.8
2025-01-07,IG Campaign A,8229,984,243,1660.03
2024-12-26,IG Campaign C,4023,728,128,404.31
2024-11-28,IG Campaign A,9936,1484,214,598.64
2024-11-05,IG Campaign C,8218,1303,100,953.34
2024-11-01,IG Campaign C,11717,2128,113,1346.57
2024-09-15,IG Campaign C,9099,986,88,1509.4
2025-03-08,IG Campaign D,12713,2180,276,476.99
2024-09-23,IG Campaign C,18730,2953,282,1461.67
2025-05-27,IG Campaign D,4080,777,216,261.72
2025-02-19,IG Campaign B,3764,556,70,833.78
2025-03-03,IG Campaign C,11429,1572,181,1320.64
2025-04-28,IG Campaign D,19834,2942,780,1809.28
2025-07-07,IG Campaign B,4708,792,55,1673.66
2025-06-21,IG Campaign A,16111,2255,673,727.06
2025-02-26,IG Campaign C,3169,415,45,890.38
2025-01-18,IG Campaign D,16414,798,224,511.89
2024-09-23,IG Campaign D,14334,874,55,542.6
2024-12-10,IG Campaign A,4083,364,43,1452.3
2025-04-28,IG Campaign A,8943,534,88,1438.73
2024-12-12,IG Campaign A,5798,112,13,1301.42
2025-06-06,IG Campaign D,17083,370,95,1430.42
2025-07-23,IG Campaign B,4056,562,66,1102.95
2024-11-25,IG Campaign A,12141,369,96,1598.24
2024-11-17,IG Campaign D,9839,1058,125,770.89
2024-09-03,IG Campaign A,11798,616,51,733.47
2025-06-07,IG Campaign A,3172,498,41,142.81
