date,campaign_name,impressions,clicks,conversions,spend
2024-11-25,FB Campaign B,14894,885,169,250.12
2025-02-05,FB Campaign C,9624,1243,221,1015.83
2025-05-13,FB Campaign D,11054,196,55,728.69
2024-10-26,FB Campaign A,9578,290,68,1200.78
2025-07-28,FB Campaign D,12543,1485,219,166.06
2025-05-23,FB Campaign C,7982,524,64,774.64
2025-06-14,FB Campaign A,1340,250,73,1897.04
2025-01-17,FB Campaign D,13655,1728,219,1969.96
2024-11-30,FB Campaign D,13128,1640,172,1083.82
2024-08-30,FB Campaign B,4704,247,58,368.51
2024-12-08,FB Campaign D,11444,1841,539,385.53
2024-08-31,FB Campaign A,1257,141,34,163.61
2024-09-04,FB Campaign A,17432,3179,842,209.31
2024-11-13,FB Campaign D,8457,1654,382,1009.87
2025-07-18,FB Campaign A,3272,323,17,1132.07
2025-07-31,FB Campaign B,5194,92,16,286.49
2024-11-26,FB Campaign B,2432,125,9,595.35
2024-10-22,FB Campaign C,19685,1626,290,1929.99
2024-11-03,FB Campaign D,2451,451,115,1219.32
2024-09-20,FB Campaign A,17773,2086,290,807.45
2025-07-03,FB Campaign D,15464,547,32,1600.18
2024-08-09,FB Campaign A,3505,202,19,747.86
2025-05-27,FB Campaign B,17439,220,11,511.89
2025-04-02,FB Campaign C,14059,948,242,1410.47
2025-01-17,FB Campaign C,5994,496,98,1079.37
2024-09-12,FB Campaign A,9666,546,119,325.24
2025-04-29,FB Campaign B,16421,909,175,427.68
2024-10-04,FB Campaign C,8005,172,15,449.86
2024-11-04,FB Campaign C,10186,586,96,1317.6
2025-03-26,FB Campaign B,15797,2370,619,1998.04
2025-04-22,FB Campaign D,3659,544,116,1315.4
2025-04-24,FB Campaign B,16616,3138,854,1834.75
2024-11-08,FB Campaign A,13392,2621,371,1751.63
2025-02-15,FB Campaign A,1719,237,65,562.8
2024-12-20,FB Campaign C,12748,2347,243,1470.62
2025-07-22,FB Campaign B,1607,267,44,1430.63
2025-07-15,FB Campaign D,5120,932,256,1985.6
2024-09-25,FB Campaign C,12453,693,40,1480.78
2024-09-07,FB Campaign B,13208,1654,461,1905.41
2024-10-24,FB Campaign A,6075,992,261,940.99
2024-10-28,FB Campaign B,3855,372,79,797.6
2025-02-21,FB Campaign D,5682,1024,87,1210.73
2024-12-10,FB Campaign A,12060,747,194,1562.33
2025-06-11,FB Campaign A,17545,571,167,1286.04
2025-04-05,FB Campaign C,1056,38,7,1987.74
2025-07-31,FB Campaign D,1619,94,21,1069.83
2025-04-11,FB Campaign C,9319,903,205,1246.26
2024-12-01,FB Campaign B,16794,2859,169,795.03
2024-12-11,FB Campaign B,6653,119,19,1517.76
2025-02-28,FB Campaign C,13536,1995,281,1042.85
2025-07-16,FB Campaign B,12956,1174,218,1855.33
2024-10-26,FB Campaign D,18739,1362,404,778.51
2025-07-28,FB Campaign C,6990,550,68,1242.3
2024-11-03,FB Campaign A,1956,226,20,1201.61
2025-01-22,FB Campaign C,17416,1440,160,728.75
2025-03-15,FB Campaign A,5862,75,5,409.09
2025-02-15,FB Campaign A,1714,88,13,1280.68
2024-12-24,FB Campaign D,7862,899,84,1908.31
2025-04-07,FB Campaign C,2972,111,7,121.91
2025-02-01,FB Campaign B,16009,1073,176,849.59
2025-03-22,FB Campaign B,8770,1746,281,1147.42
2025-07-07,FB Campaign B,8097,551,41,653.88
2025-02-04,FB Campaign B,5165,948,200,1172.25
2025-06-14,FB Campaign A,15772,2346,519,1316.14
2025-01-27,FB Campaign C,1535,237,32,378.88
2025-04-26,FB Campaign D,18042,1602,454,273.12
2025-05-21,FB Campaign D,8218,381,112,1977.7
2024-10-16,FB Campaign D,6397,978,119,1827.67
2025-07-12,FB Campaign A,3733,667,33,1091.76
2025-05-23,FB Campaign B,17060,1838,366,162.35
2025-04-02,FB Campaign D,17401,247,23,1252.81
2024-09-23,FB Campaign D,2471,223,38,1051.21
2024-12-14,FB Campaign D,11601,1946,193,810.78
2024-10-16,FB Campaign C,8973,1701,93,595.46
2025-01-29,FB Campaign D,1797,77,5,187.75
2025-05-24,FB Campaign C,5806,904,262,608.22
2025-04-13,FB Campaign B,16154,2381,297,1250.17
2025-04-19,FB Campaign D,18461,2400,703,1741.98
2025-07-21,FB Campaign B,2626,236,36,1733.81
2025-07-24,FB Campaign D,5773,984,118,920.89
2024-10-31,FB Campaign B,11100,1898,107,497.43
2025-05-15,FB Campaign C,5450,115,12,767.38
2024-12-14,FB Campaign C,16427,1912,551,532.96
2024-11-16,FB Campaign D,6165,393,43,1046.91
2025-06-23,FB Campaign A,6264,471,30,873.13
2024-09-16,FB Campaign D,8904,1056,259,1024.1
2024-08-08,FB Campaign B,16788,2158,126,1014.43
2024-08-24,FB Campaign B,5058,736,196,1380.75
2025-03-09,FB Campaign C,19645,513,125,590.88
2025-02-11,FB Campaign B,4185,477,142,496.75
2025-07-01,FB Campaign B,15852,2110,288,1956.27
2024-09-14,FB Campaign B,15281,2390,598,1545.6
2025-01-08,FB Campaign B,14816,1036,289,1670.58
2024-08-23,FB Campaign B,11436,2096,569,1862.62
2025-04-30,FB Campaign B,18871,2819,326,1420.14
2025-01-16,FB Campaign C,3595,612,116,717.48
2024-08-03,FB Campaign B,10715,1227,232,1529.78
2025-04-08,FB Campaign D,15403,2708,329,297.89
2024-08-23,FB Campaign B,7669,1454,240,895.29
2025-03-15,FB Campaign D,9052,178,38,1220.67
2024-12-19,FB Campaign D,11764,364,50,1643.48
2025-01-03,FB Campaign D,5654,187,17,1007.72
2025-01-26,FB Campaign D,12106,879,188,1218.48
2025-06-17,FB Campaign C,12899,2408,231,1420.52
2024-11-09,FB Campaign B,1179,101,10,520.97
2025-06-01,FB Campaign C,9045,1206,285,1385.91
2025-05-07,FB Campaign A,14510,2140,281,1332.8
2024-11-13,FB Campaign B,3820,412,97,156.41
2024-12-18,FB Campaign D,12278,2046,301,309.06
2024-10-02,FB Campaign B,16638,3271,559,850.87
2024-08-25,FB Campaign A,2085,121,6,1073.69
2024-10-23,FB Campaign C,12644,1482,397,700.16
2025-06-03,FB Campaign C,9973,331,34,1462.52
2025-04-05,FB Campaign B,14852,609,118,508.32
2024-08-19,FB Campaign A,4454,570,133,1505.35
2024-11-23,FB Campaign B,17051,2722,267,389.18
2025-01-29,FB Campaign B,17888,1570,357,587.54
2024-12-23,FB Campaign A,12956,194,12,1453.97
2025-07-11,FB Campaign D,17697,1603,476,1760.36
2024-09-12,FB Campaign B,10015,624,133,845.4
2025-01-22,FB Campaign B,19353,3230,265,345.14
2025-02-02,FB Campaign B,19665,1137,199,673.77
2025-02-16,FB Campaign B,2234,140,41,1036.16
2024-12-21,FB Campaign D,19689,2817,486,553.84
2025-02-27,FB Campaign A,11251,472,89,1575.13
2025-01-26,FB Campaign A,16366,1085,68,1893.5
2024-11-01,FB Campaign C,14881,2495,479,205.04
2025-05-26,FB Campaign A,3473,311,43,762.48
2024-10-17,FB Campaign A,14174,156,11,1845.43
2025-02-23,FB Campaign D,12011,522,129,1718.03
2025-06-05,FB Campaign D,8206,1194,243,1515.61
2025-07-14,FB Campaign C,7025,1403,294,887.89
2025-01-21,FB Campaign D,13537,1060,245,1711.22
2025-03-27,FB Campaign B,12162,240,68,237.71
2025-05-31,FB Campaign A,8449,273,70,486.5
2024-11-23,FB Campaign A,1185,218,43,1354.02
2025-03-20,FB Campaign A,10877,917,126,1794.14
2025-06-23,FB Campaign C,9060,975,123,274.34
2025-05-29,FB Campaign C,5218,758,186,1569.53
2025-05-20,FB Campaign A,15067,605,78,671.95
2024-12-21,FB Campaign D,10315,1757,361,657.53
2025-02-03,FB Campaign B,16367,395,108,556.85
2024-12-27,FB Campaign A,13187,935,173,973.97
2025-05-19,FB Campaign C,18761,1334,343,166.88
2025-06-23,FB Campaign C,19537,1104,242,1801.33
2025-01-23,FB Campaign C,11709,321,75,976.62
2025-07-05,FB Campaign D,2464,349,22,1050.14
2025-02-23,FB Campaign A,17018,1165,201,1338.86
2025-05-26,FB Campaign B,17534,2373,341,640.43
2025-01-01,FB Campaign D,8667,629,68,1987.02
2024-12-26,FB Campaign C,13880,1526,268,906.13
2025-06-08,FB Campaign D,13415,2551,369,1130.55
2024-08-22,FB Campaign C,6603,1052,307,1562.1
2025-03-18,FB Campaign D,13795,601,39,798.77
2025-05-14,FB Campaign A,16304,2534,444,1586.76
2025-01-14,FB Campaign A,8350,1154,247,831.28
2025-05-21,FB Campaign A,9963,1079,255,1161.52
2025-06-19,FB Campaign A,15418,996,169,1958.48
2024-10-04,FB Campaign D,1413,157,21,653.33
2024-08-15,FB Campaign B,1000,58,5,824.91
2025-01-30,FB Campaign C,12770,164,44,1849.41
2025-01-21,FB Campaign C,15322,1511,171,1513.81
2025-04-01,FB Campaign D,11793,1647,105,1077.18
2024-09-26,FB Campaign B,16857,1858,492,190.46
2025-02-11,FB Campaign B,7977,801,212,211.65
2025-05-23,FB Campaign D,3689,375,107,1894.29
2025-07-17,FB Campaign A,17693,303,45,1800.27
2025-07-02,FB Campaign C,2600,251,61,495.55
2025-07-22,FB Campaign A,5930,536,52,757.44
2025-06-02,FB Campaign A,19020,2572,629,239.59
2024-10-12,FB Campaign A,12712,2378,183,279.24
2024-10-03,FB Campaign A,5343,721,134,1973.53
2024-10-09,FB Campaign D,8090,1296,216,963.45
2025-02-06,FB Campaign B,17444,516,68,406.18
2024-08-11,FB Campaign C,6831,977,70,1280.63
2024-09-17,FB Campaign A,12332,1757,312,692.54
2025-03-19,FB Campaign B,7600,1311,322,1650.83
2025-03-07,FB Campaign D,10092,1536,89,490.32
2025-01-16,FB Campaign D,16848,776,50,1053.07
2025-04-23,FB Campaign A,9084,1642,389,1893.52
2025-07-04,FB Campaign D,16712,2234,330,136.5
2024-12-14,FB Campaign B,12396,1326,128,786.52
2025-05-05,FB Campaign B,16111,1401,103,1911.04
2025-07-29,FB Campaign B,14591,607,118,541.62
2024-10-28,FB Campaign C,10768,666,34,1618.95
2025-01-27,FB Campaign A,10913,1441,175,371.46
2024-11-24,FB Campaign A,19079,1823,198,361.49
2024-12-21,FB Campaign B,10240,1124,74,1715.86
2025-04-08,FB Campaign D,7941,323,45,1189.39
2024-12-08,FB Campaign B,1186,180,27,1462.31
2025-05-05,FB Campaign B,18866,1075,199,271.71
2025-07-31,FB Campaign B,14789,647,66,796.97
2025-03-04,FB Campaign C,16161,2446,376,325.48
2025-02-10,FB Campaign A,17655,3092,903,1311.19
2025-03-28,FB Campaign B,11859,183,51,1699.59
2024-10-20,FB Campaign B,14148,343,53,1274.53
2025-06-06,FB Campaign A,4709,772,230,266.74
2024-08-12,FB Campaign D,4724,515,129,606.08
2024-11-11,FB Campaign C,13710,2046,123,284.61
2025-07-10,FB Campaign D,7407,693,104,1848.7
2025-03-18,FB Campaign B,17339,2691,667,495.81
2024-09-16,FB Campaign D,2899,225,28,1772.25
2025-02-24,FB Campaign B,18109,1125,106,1451.08
2025-07-04,FB Campaign C,19724,2201,112,1760.14
2024-08-24,FB Campaign D,17333,396,29,565.59
2025-03-14,FB Campaign A,16845,3297,214,624.33
2025-07-15,FB Campaign C,11710,1490,329,1445.37
2024-11-01,FB Campaign D,8980,547,121,356.32
2024-10-01,FB Campaign A,1595,64,4,470.02
2024-10-06,FB Campaign C,4016,702,131,770.1
2025-03-26,FB Campaign D,17191,954,122,1141.39
2025-04-27,FB Campaign D,16202,1759,89,163.29
2024-09-20,FB Campaign D,19125,330,89,1352.3
2025-04-23,FB Campaign A,7003,517,29,1147.09
2025-05-06,FB Campaign C,15267,2347,652,939.55
2025-07-31,FB Campaign A,13399,770,38,1335.87
2025-01-15,FB Campaign B,8753,437,100,1364.88
2025-04-02,FB Campaign D,11227,992,79,1002.7
2025-07-04,FB Campaign C,1925,102,9,1590.07
2025-06-01,FB Campaign A,12448,1939,563,1249.49
2024-10-20,FB Campaign B,5893,831,230,407.02
2025-02-28,FB Campaign D,7115,1077,311,1846.03
2024-10-25,FB Campaign D,14886,2033,559,1998.26
2024-12-16,FB Campaign C,16300,951,91,1078.86
2024-08-09,FB Campaign D,9379,935,137,419.72
2024-10-30,FB Campaign B,6375,167,44,189.12
2025-06-13,FB Campaign B,9870,604,163,1543.75
2025-03-03,FB Campaign B,9527,328,29,1113.99
2024-11-14,FB Campaign A,3569,415,97,1814.57
2025-03-29,FB Campaign D,15427,836,133,1169.85
2025-02-08,FB Campaign C,6802,891,101,1588.25
2024-12-27,FB Campaign A,14883,2878,148,1182.56
2024-11-21,FB Campaign D,1301,65,8,871.02
2025-04-16,FB Campaign A,6092,1090,275,404.1
2025-01-24,FB Campaign C,3074,598,125,635.43
2025-06-14,FB Campaign D,1661,260,22,1582.38
2025-06-11,FB Campaign C,12737,855,100,844.38
2025-03-29,FB Campaign C,7706,837,106,209.25
2024-08-09,FB Campaign B,6642,324,44,441.25
2025-01-17,FB Campaign D,4532,58,7,1788.51
2024-08-05,FB Campaign A,10747,1203,330,1023.82
2024-08-01,FB Campaign D,18619,3368,1008,1446.57
2024-12-12,FB Campaign C,11341,1308,101,667.68
2025-06-01,FB Campaign C,14155,1212,89,1143.35
2024-12-27,FB Campaign B,19719,2011,207,980.23
2025-01-20,FB Campaign A,2630,426,69,428.61
2025-03-13,FB Campaign A,17647,968,224,611.0
2025-06-30,FB Campaign B,10516,1644,446,1499.76
2025-03-10,FB Campaign A,1042,143,24,531.11
2025-03-13,FB Campaign D,3705,455,135,1971.53
2024-08-02,FB Campaign C,9122,777,220,647.78
2024-12-14,FB Campaign A,19227,500,96,1079.35
2025-03-20,FB Campaign C,8292,1577,322,537.43
2025-04-06,FB Campaign C,16450,682,79,375.31
2025-03-15,FB Campaign A,11230,753,225,279.23
2025-07-06,FB Campaign D,12709,1718,338,1898.24
2024-09-13,FB Campaign D,5437,727,150,1083.54
2024-11-28,FB Campaign C,10617,570,72,935.33
2025-05-07,FB Campaign B,19971,1200,131,1961.3
2024-12-06,FB Campaign B,7015,492,76,320.02
2025-06-18,FB Campaign A,12786,2068,556,1745.37
2024-08-17,FB Campaign A,18777,333,25,1241.41
2024-10-10,FB Campaign D,15236,2095,299,844.02
2025-06-05,FB Campaign D,11756,294,73,1853.43
2024-08-14,FB Campaign C,5959,896,167,548.42
2024-09-20,FB Campaign B,16143,496,115,358.72
2025-01-02,FB Campaign D,13210,341,38,1383.7
2024-08-21,FB Campaign A,11871,1239,368,296.49
2025-07-30,FB Campaign C,7345,325,20,880.24
2024-10-20,FB Campaign A,18762,812,80,130.72
2025-05-21,FB Campaign B,5892,866,146,1540.02
2025-04-22,FB Campaign B,7192,831,64,1575.46
2024-12-16,FB Campaign A,17613,1205,159,517.39
2024-08-21,FB Campaign C,9021,1370,277,553.76
2024-11-13,FB Campaign D,13711,1322,235,249.17
2024-09-11,FB Campaign A,5633,532,105,1352.29
2024-10-17,FB Campaign D,15403,2523,704,700.28
2024-09-08,FB Campaign D,2605,483,30,109.42
2024-11-06,FB Campaign C,14261,1535,293,1929.4
2024-09-29,FB Campaign C,12176,2256,383,499.22
2024-11-21,FB Campaign B,10096,1092,116,1290.97
2025-07-13,FB Campaign A,18162,2373,540,1774.35
2024-10-19,FB Campaign C,2849,295,32,201.17
2024-11-27,FB Campaign D,13861,368,71,1056.97
2024-11-12,FB Campaign B,1568,95,13,1409.01
2025-01-12,FB Campaign D,5502,1000,180,1388.1
2024-10-24,FB Campaign A,19244,2394,351,632.36
2024-10-26,FB Campaign C,19895,1287,291,924.64
2025-05-07,FB Campaign B,1854,349,48,1543.01
2025-07-28,FB Campaign A,13063,2016,486,1995.65
2025-03-04,FB Campaign A,9269,1467,90,1439.6
2024-09-15,FB Campaign D,19083,2143,238,1623.09
2024-09-23,FB Campaign D,1879,291,77,577.06
2024-11-14,FB Campaign B,6980,875,232,917.2
2025-02-01,FB Campaign C,4245,381,82,745.83
2024-11-21,FB Campaign C,19135,367,102,438.12
2025-06-11,FB Campaign C,16448,3125,349,142.11
2025-03-28,FB Campaign C,4589,360,89,886.3
2024-12-17,FB Campaign A,10380,426,28,1771.92
2025-04-28,FB Campaign C,14158,1368,85,848.65
2025-06-20,FB Campaign D,19397,684,160,1117.76
2024-08-29,FB Campaign A,17109,2784,424,1399.16
2025-07-06,FB Campaign B,13538,2522,160,1548.88
2024-10-25,FB Campaign B,4018,550,148,414.05
2025-03-16,FB Campaign B,2918,245,63,1073.84
2025-07-21,FB Campaign D,15471,1890,204,819.58
2025-05-13,FB Campaign D,8996,1422,423,630.05
2024-12-10,FB Campaign B,14028,2678,632,758.53
2025-05-07,FB Campaign C,12763,905,252,575.56
2025-05-26,FB Campaign B,19030,2333,612,1697.79
2025-01-25,FB Campaign A,15395,1861,310,1032.03
2025-03-09,FB Campaign A,15212,1105,58,1631.19
2024-12-27,FB Campaign C,1026,66,5,1911.75
2024-12-05,FB Campaign C,18863,3382,474,1019.72
2024-11-27,FB Campaign B,5873,571,124,1439.12
2024-10-09,FB Campaign D,17182,1265,141,247.64
2025-05-07,FB Campaign D,2108,138,8,1744.01
2024-12-19,FB Campaign A,13734,1877,495,261.89
2024-09-24,FB Campaign A,2976,44,8,912.56
2024-12-18,FB Campaign A,4444,867,157,346.15
2025-02-13,FB Campaign D,6283,893,257,1116.9
2024-12-30,FB Campaign A,13478,1148,164,1499.15
2025-05-03,FB Campaign A,19277,1344,330,1044.3
2025-07-30,FB Campaign D,4995,759,63,438.49
2024-08-14,FB Campaign B,14295,331,36,1552.71
2025-05-01,FB Campaign D,19287,1317,374,501.03
2025-06-14,FB Campaign A,2861,403,51,1498.06
2025-03-21,FB Campaign C,17197,1368,338,1834.81
2024-11-26,FB Campaign C,10893,1609,157,1684.57
2025-05-26,FB Campaign B,18751,2885,296,1025.8
2024-08-16,FB Campaign A,18717,2886,785,636.93
2025-05-21,FB Campaign B,9855,1963,200,1364.41
2025-08-01,FB Campaign B,13659,1686,285,691.54
2024-12-25,FB Campaign D,17010,1235,322,199.28
2025-02-02,FB Campaign D,4159,42,11,964.04
2025-07-01,FB Campaign A,10132,944,210,1960.79
2024-12-16,FB Campaign D,1005,66,10,635.36
2025-07-23,FB Campaign B,12452,136,17,946.06
2024-09-29,FB Campaign B,13842,1814,355,656.76
2025-03-09,FB Campaign B,11134,940,97,1153.57
2024-08-23,FB Campaign D,2524,31,3,1667.46
2024-11-24,FB Campaign D,13445,531,124,692.96
2025-07-25,FB Campaign C,12782,228,46,704.62
2024-09-14,FB Campaign D,11277,1862,285,1186.1
2025-02-11,FB Campaign B,4264,683,83,1417.47
2024-10-22,FB Campaign D,10136,892,77,1830.16
2024-09-04,FB Campaign B,8371,664,107,1813.57
2025-04-21,FB Campaign B,19913,3251,177,1849.09
2024-12-13,FB Campaign D,10545,266,34,1516.16
2025-01-27,FB Campaign B,3572,678,57,493.9
2025-06-03,FB Campaign B,7073,678,111,1220.34
2024-12-31,FB Campaign B,8608,408,34,1417.26
2024-08-07,FB Campaign D,17827,2882,378,1179.4
2024-11-06,FB Campaign B,12053,1825,408,1624.52
2024-09-21,FB Campaign B,10437,1607,419,756.74
2025-05-10,FB Campaign D,14004,1724,238,1880.65
2025-03-25,FB Campaign A,19083,3221,486,1557.65
2025-02-16,FB Campaign A,18219,1793,325,727.65
2025-04-16,FB Campaign A,13540,1813,144,772.71
2025-02-17,FB Campaign C,11292,436,94,431.74
2025-04-17,FB Campaign C,17593,2230,478,1526.7
2025-04-16,FB Campaign A,9122,230,36,745.83
2024-11-13,FB Campaign A,10339,1614,224,597.83
2025-05-22,FB Campaign D,3700,590,124,172.2
2025-06-20,FB Campaign D,6184,476,76,646.07
2025-07-08,FB Campaign D,10679,433,48,1452.3
2024-08-22,FB Campaign B,12620,1504,196,1008.26
2024-08-05,FB Campaign B,19382,3736,883,914.82
2025-03-09,FB Campaign B,8526,295,61,1068.78
2025-01-09,FB Campaign A,6974,383,50,654.98
2025-06-05,FB Campaign D,13435,571,115,197.57
2025-02-14,FB Campaign D,11907,1505,234,571.47
2024-09-14,FB Campaign A,8814,1472,156,264.13
2025-03-13,FB Campaign A,9407,621,124,1574.51
2025-02-06,FB Campaign B,18924,2078,180,144.93
2024-12-06,FB Campaign A,11544,1805,353,1166.94
2025-04-26,FB Campaign A,17205,2881,542,1975.77
2025-04-22,FB Campaign C,2699,63,9,1270.73
2024-09-28,FB Campaign C,16238,1840,331,692.24
2025-03-26,FB Campaign A,8047,1556,310,1427.09
2025-06-29,FB Campaign B,12855,2180,500,1050.49
2025-03-26,FB Campaign A,14878,1446,396,797.82
2025-07-12,FB Campaign C,18422,1752,519,1189.16
2024-11-16,FB Campaign B,9611,1841,98,1867.47
2025-06-14,FB Campaign B,17850,1322,240,1330.15
2025-01-12,FB Campaign D,16218,2717,452,600.18
2025-04-24,FB Campaign B,2919,52,12,1564.43
2025-07-30,FB Campaign D,16009,1596,346,1922.34
2024-08-25,FB Campaign B,6889,1373,180,1100.33
2025-06-02,FB Campaign A,8461,1449,433,1973.74
2024-09-12,FB Campaign C,8968,557,55,385.26
2024-12-08,FB Campaign A,6257,367,94,954.41
2024-11-17,FB Campaign A,2757,465,29,1014.04
2024-10-13,FB Campaign A,13402,655,104,943.03
2025-04-23,FB Campaign C,15837,1466,154,908.1
2025-07-08,FB Campaign B,5602,764,133,1597.31
2025-06-02,FB Campaign B,19557,2074,238,1875.5
2024-11-21,FB Campaign A,5158,317,73,1241.55
2024-11-02,FB Campaign D,6797,476,50,1942.31
2025-04-11,FB Campaign C,4938,641,143,1983.62
2025-02-25,FB Campaign C,12489,366,24,1366.55
2024-11-19,FB Campaign C,16745,3173,595,1334.16
2025-01-31,FB Campaign B,17595,2056,392,1892.76
2025-01-09,FB Campaign C,8775,455,128,1499.58
2024-10-26,FB Campaign A,13692,1211,236,1432.53
2025-05-29,FB Campaign D,1332,24,3,1627.29
2024-09-27,FB Campaign C,8647,484,26,864.44
2025-05-26,FB Campaign A,12545,1739,302,857.81
2024-10-21,FB Campaign C,10931,625,39,1172.76
2024-11-12,FB Campaign C,17747,2579,181,1935.98
2025-06-22,FB Campaign B,6304,689,35,1406.13
2024-09-14,FB Campaign C,1594,180,40,1186.45
2024-09-20,FB Campaign A,7436,1155,166,1975.63
2024-12-27,FB Campaign C,7840,1393,206,1204.79
2024-12-27,FB Campaign C,17892,611,100,989.59
2025-05-19,FB Campaign A,11110,790,56,407.98
2024-10-27,FB Campaign C,1649,112,6,920.92
2024-11-24,FB Campaign D,15996,1030,286,964.78
2024-10-10,FB Campaign A,13448,788,176,869.8
2025-03-27,FB Campaign C,15307,464,25,343.92
2024-11-30,FB Campaign D,6152,600,51,444.27
2024-08-07,FB Campaign D,19542,799,172,895.2
2024-08-29,FB Campaign A,15134,909,262,529.29
2024-11-20,FB Campaign B,16464,1885,217,1919.13
2025-04-27,FB Campaign C,1666,322,79,1473.86
2025-06-14,FB Campaign C,19242,499,112,1016.89
2024-10-15,FB Campaign B,3411,267,30,826.0
2025-01-21,FB Campaign C,11499,1715,345,1388.92
2024-12-27,FB Campaign C,16584,2919,774,391.02
2025-05-15,FB Campaign B,14081,493,60,1953.31
2025-05-04,FB Campaign C,2545,169,36,502.33
2025-01-04,FB Campaign C,18396,2901,671,1919.96
2024-08-31,FB Campaign C,3668,373,20,1554.87
2025-08-01,FB Campaign B,18582,3245,180,1111.05
2025-02-18,FB Campaign A,8204,452,102,1469.65
2025-04-10,FB Campaign A,11963,178,32,1591.47
2024-10-11,FB Campaign A,4468,395,51,1835.96
2025-03-16,FB Campaign B,5460,404,61,1040.61
2025-03-12,FB Campaign D,1249,227,27,1717.95
2025-05-18,FB Campaign D,11322,1658,128,1134.81
2025-04-16,FB Campaign A,10339,1714,197,1620.32
2024-10-31,FB Campaign D,6143,634,163,349.42
2025-07-11,FB Campaign A,18975,3321,419,1969.86
2025-03-20,FB Campaign B,9430,166,39,1675.64
2024-08-29,FB Campaign B,16025,580,32,665.59
2025-01-30,FB Campaign B,8921,262,75,608.48
2024-08-11,FB Campaign B,3921,358,60,1663.09
2025-04-27,FB Campaign D,7140,873,57,1179.47
2025-07-04,FB Campaign B,18126,3500,906,1474.39
2024-08-03,FB Campaign D,18644,1583,257,1552.76
2025-01-29,FB Campaign A,15439,2397,701,1316.98
2025-01-20,FB Campaign B,16669,1453,144,810.98
2025-03-13,FB Campaign A,13159,218,36,1738.08
2025-02-15,FB Campaign B,19860,847,75,847.29
2025-07-08,FB Campaign D,19214,500,80,632.68
2025-03-10,FB Campaign C,9054,1461,410,1931.32
2024-12-10,FB Campaign A,16856,2909,575,1415.29
2025-07-06,FB Campaign D,3855,133,38,1140.05
2024-09-20,FB Campaign A,7024,303,84,1836.78
2024-11-21,FB Campaign D,1622,68,15,667.11
2025-07-27,FB Campaign B,6423,975,49,1201.15
2024-10-02,FB Campaign C,9394,1323,312,866.86
2025-01-16,FB Campaign C,19834,1579,308,529.63
2024-12-30,FB Campaign D,8915,186,29,1502.25
2024-10-17,FB Campaign D,13459,1376,343,1293.22
2025-01-01,FB Campaign D,2232,50,4,924.4
2025-07-02,FB Campaign C,8424,445,84,1827.7
2025-03-15,FB Campaign D,5350,203,56,1197.5
2025-06-21,FB Campaign D,14068,2329,486,1318.29
2024-12-24,FB Campaign B,2648,52,7,1929.58
2024-08-08,FB Campaign C,17603,1055,159,323.15
2025-06-25,FB Campaign C,9962,1536,116,1368.8
2025-07-16,FB Campaign B,14642,897,193,805.58
2024-08-30,FB Campaign B,18306,1604,386,1004.01
2024-09-10,FB Campaign C,14809,2628,416,811.91
2024-12-30,FB Campaign A,14619,307,68,1586.35
2025-04-20,FB Campaign C,14605,630,36,1310.77
2024-12-06,FB Campaign D,19962,1959,287,432.28
2025-04-02,FB Campaign C,10085,1783,393,1312.08
2024-09-21,FB Campaign A,19171,3004,242,525.68
2024-12-10,FB Campaign D,9368,1619,442,1680.63
2025-01-15,FB Campaign A,10064,343,26,1898.08
2024-10-05,FB Campaign D,2863,158,41,1940.31
2024-12-12,FB Campaign D,12528,1506,166,1219.58
2025-05-04,FB Campaign B,18837,2510,253,272.28
2024-09-07,FB Campaign C,13605,1210,109,1987.61
2025-01-05,FB Campaign A,13616,1929,483,599.22
2025-03-05,FB Campaign B,2954,582,75,122.27
2025-04-08,FB Campaign A,10382,239,32,1093.39
2025-05-26,FB Campaign B,2259,305,19,1021.14
2025-01-13,FB Campaign D,14309,1311,352,1301.17
2025-02-03,FB Campaign A,5043,322,91,1252.96
2025-07-04,FB Campaign A,8528,1547,290,1738.14
2024-12-19,FB Campaign A,7599,1064,103,1120.66
2024-12-04,FB Campaign A,4078,586,155,683.39
2025-04-09,FB Campaign A,15324,807,41,1379.61
2025-06-09,FB Campaign D,1905,116,8,737.88
2024-12-10,FB Campaign A,9732,1488,331,1693.54
2025-05-16,FB Campaign D,18688,1319,242,764.92
2025-06-09,FB Campaign C,5704,658,40,169.49
2024-09-26,FB Campaign B,17102,1621,245,377.07
2024-08-06,FB Campaign D,1309,102,10,1389.64
2024-10-30,FB Campaign C,7897,1015,252,106.24
2025-05-31,FB Campaign D,17441,3060,411,1480.45
2024-12-29,FB Campaign B,19541,1279,99,356.34
2025-03-25,FB Campaign B,18778,1058,212,587.39
2025-04-09,FB Campaign A,18880,218,16,1234.41
2024-11-07,FB Campaign D,12891,1328,151,848.26
2025-01-02,FB Campaign B,1781,334,99,1549.62
2025-04-13,FB Campaign B,1556,273,74,1158.84
2025-03-14,FB Campaign D,6016,823,201,1005.39
2025-05-10,FB Campaign D,18143,3406,707,1520.33
2025-06-03,FB Campaign B,11036,919,186,688.12
2025-04-01,FB Campaign D,14184,525,91,1970.22
2025-03-18,FB Campaign D,13982,860,241,1146.74
2025-03-05,FB Campaign D,19231,222,47,682.07
2025-03-31,FB Campaign C,6545,725,143,1664.72
